trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1239,False,"{'a': 0.0035, 'e': 0.013128104042363666}",30,6,0.5319552948021848,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 1}",1
1240,False,"{'a': 0.0035, 'e': 0.01308223599412344}",25,9,31.382233030231447,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1241,False,"{'a': 0.0035, 'e': 0.013036528203437736}",25,18,11.810853862128148,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1242,False,"{'a': 0.0035, 'e': 0.012990980110385549}",25,14,23.966084040689346,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1243,False,"{'a': 0.0035, 'e': 0.012945591157002159}",25,20,11.07740984109384,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1244,False,"{'a': 0.0035, 'e': 0.01290036078727234}",25,11,23.816513315318158,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1245,False,"{'a': 0.0035, 'e': 0.012855288447123487}",25,14,18.03994573742985,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1246,False,"{'a': 0.0035, 'e': 0.012810373584418869}",20,8,22.461195674111142,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1247,False,"{'a': 0.0035, 'e': 0.012765615648950858}",25,17,13.211927634869287,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1248,False,"{'a': 0.0035, 'e': 0.01272101409243417}",20,12,13.501875439898829,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1249,False,"{'a': 0.0035, 'e': 0.012676568368499208}",30,21,15.422649966017124,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1250,False,"{'a': 0.0035, 'e': 0.01263227793268528}",20,15,8.906348273869044,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1251,False,"{'a': 0.0035, 'e': 0.012588142242433998}",20,14,10.641321500587068,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1252,False,"{'a': 0.0035, 'e': 0.012544160757082604}",30,22,12.16357122937581,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1253,False,"{'a': 0.0035, 'e': 0.01250033293785735}",25,17,16.231684112978957,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1254,False,"{'a': 0.0035, 'e': 0.012456658247866894}",20,8,18.72330494615246,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1255,False,"{'a': 0.0035, 'e': 0.012413136152095758}",25,0,40.242747512440374,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1256,False,"{'a': 0.0035, 'e': 0.012369766117397716}",30,15,25.193547288298035,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1257,False,"{'a': 0.0035, 'e': 0.012326547612489296}",25,17,13.859982075068281,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1258,False,"{'a': 0.0035, 'e': 0.012283480107943277}",20,0,23.130460344526337,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1259,False,"{'a': 0.0035, 'e': 0.012240563076182176}",20,6,25.63792689625706,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1260,False,"{'a': 0.0035, 'e': 0.01219779599147184}",25,16,15.147798004785473,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1261,False,"{'a': 0.0035, 'e': 0.012155178329914935}",30,11,34.7940705282591,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1262,False,"{'a': 0.0035, 'e': 0.012112709569444576}",20,12,12.671592738928993,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1263,False,"{'a': 0.0035, 'e': 0.012070389189817914}",20,10,18.082359044223058,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1264,False,"{'a': 0.0035, 'e': 0.01202821667260977}",20,10,16.70860062758757,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1265,False,"{'a': 0.0035, 'e': 0.01198619150120627}",20,3,29.378823504420733,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1266,False,"{'a': 0.0035, 'e': 0.01194431316079856}",25,20,9.035309100688549,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1267,False,"{'a': 0.0035, 'e': 0.011902581138376438}",20,0,35.76419751350393,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1268,False,"{'a': 0.0035, 'e': 0.011860994922722103}",30,12,32.38131874005955,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1269,False,"{'a': 0.0035, 'e': 0.011819554004403897}",20,3,27.413946922890027,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1270,False,"{'a': 0.0035, 'e': 0.01177825787577004}",30,19,17.4660983347433,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1271,False,"{'a': 0.0035, 'e': 0.011737106030942461}",25,0,33.74434143363803,"{0: 24, 1: 1, 2: 0, 3: 0, 4: 0}",0
1272,False,"{'a': 0.0035, 'e': 0.011696097965810536}",25,11,24.27377471894318,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1273,False,"{'a': 0.0035, 'e': 0.011655233178024955}",25,11,21.743042708706596,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1274,False,"{'a': 0.0035, 'e': 0.011614511166991557}",30,16,25.268937048794154,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1275,False,"{'a': 0.0035, 'e': 0.011573931433865184}",25,18,11.265588375056076,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1276,False,"{'a': 0.0035, 'e': 0.011533493481543622}",25,2,35.355983039999515,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
1277,False,"{'a': 0.0035, 'e': 0.011493196814661438}",25,19,10.322313014395082,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1278,False,"{'a': 0.0035, 'e': 0.011453040939583957}",25,15,15.308808809378059,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1279,False,"{'a': 0.0035, 'e': 0.011413025364401209}",20,8,19.286734065214674,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1280,False,"{'a': 0.0035, 'e': 0.011373149598921899}",35,21,28.924150893773035,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1281,False,"{'a': 0.0035, 'e': 0.011333413154667387}",20,2,27.715765660695155,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1282,False,"{'a': 0.0035, 'e': 0.011293815544865759}",25,14,20.489653932537827,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1283,False,"{'a': 0.0035, 'e': 0.011254356284445785}",20,8,21.634089654223608,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1284,False,"{'a': 0.0035, 'e': 0.011215034890031034}",25,18,12.087626481028655,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1285,False,"{'a': 0.0035, 'e': 0.011175850879933932}",35,22,19.266386861161255,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1286,False,"{'a': 0.0035, 'e': 0.011136803774149858}",20,12,16.378273252139874,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1287,False,"{'a': 0.0035, 'e': 0.011097893094351293}",25,12,22.61216283164944,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1288,False,"{'a': 0.0035, 'e': 0.011059118363881916}",30,17,21.49448490972585,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1289,False,"{'a': 0.0035, 'e': 0.011020479107750792}",25,13,22.640997338697524,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1290,False,"{'a': 0.0035, 'e': 0.010981974852626553}",25,15,18.450055794954764,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1291,False,"{'a': 0.0035, 'e': 0.01094360512683159}",25,15,19.739961353170905,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1292,False,"{'a': 0.0035, 'e': 0.010905369460336274}",20,3,25.435579899245294,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1293,False,"{'a': 0.0035, 'e': 0.01086726738475323}",20,16,4.525712024564299,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1294,False,"{'a': 0.0035, 'e': 0.010829298433331547}",20,14,12.431945556199013,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1295,False,"{'a': 0.0035, 'e': 0.010791462140951094}",20,13,12.043344105424277,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1296,False,"{'a': 0.0035, 'e': 0.010753758044116818}",25,15,15.395931186151675,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1297,False,"{'a': 0.0035, 'e': 0.01071618568095305}",20,16,9.581774505534455,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1298,False,"{'a': 0.0035, 'e': 0.010678744591197893}",20,7,21.247882182477667,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1299,False,"{'a': 0.0035, 'e': 0.010641434316197518}",20,5,23.193685885562058,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1300,False,"{'a': 0.0035, 'e': 0.010604254398900588}",20,15,8.097747429307606,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1301,False,"{'a': 0.0035, 'e': 0.010567204383852655}",20,8,22.225816437952375,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1302,False,"{'a': 0.0035, 'e': 0.010530283817190568}",25,15,18.085002570751584,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1303,False,"{'a': 0.0035, 'e': 0.010493492246636918}",20,8,22.356817725304676,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1304,False,"{'a': 0.0035, 'e': 0.01045682922149452}",30,14,-14.669590094393252,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 1}",1
1305,False,"{'a': 0.0035, 'e': 0.01042029429264085}",20,11,17.026265014039684,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1306,False,"{'a': 0.0035, 'e': 0.010383887012522573}",25,18,15.068249665389562,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1307,False,"{'a': 0.0035, 'e': 0.010347606935150052}",20,14,9.224600128170751,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1308,False,"{'a': 0.0035, 'e': 0.010311453616091877}",25,15,20.100498172775847,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1309,False,"{'a': 0.0035, 'e': 0.010275426612469454}",20,0,29.793784660954334,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1310,False,"{'a': 0.0035, 'e': 0.010239525482951532}",35,13,36.262980891066405,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
1311,False,"{'a': 0.0035, 'e': 0.010203749787748823}",20,16,6.484079870179303,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1312,False,"{'a': 0.0035, 'e': 0.010168099088608613}",25,16,17.317349609297068,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1313,False,"{'a': 0.0035, 'e': 0.010132572948809385}",35,26,19.114548674857808,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1314,False,"{'a': 0.0035, 'e': 0.010097170933155498}",20,4,-25.827490302750352,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 1}",1
1315,False,"{'a': 0.0035, 'e': 0.010061892607971811}",30,15,27.044506175397238,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1316,False,"{'a': 0.0035, 'e': 0.010026737541098396}",25,16,16.878805782229417,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1317,False,"{'a': 0.0035, 'e': 0.009991705301885246}",20,0,33.565925522733004,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1,True,"{'a': 0, 'e': 0}",20,7,18.433329194751924,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2,True,"{'a': 0, 'e': 0}",25,15,12.665545829481909,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
3,True,"{'a': 0, 'e': 0}",25,7,30.296972586176103,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
4,True,"{'a': 0, 'e': 0}",20,3,28.0946540474303,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
5,True,"{'a': 0, 'e': 0}",25,16,13.96072638551803,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
6,True,"{'a': 0, 'e': 0}",25,9,33.16485202378181,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
7,True,"{'a': 0, 'e': 0}",25,12,27.741858013143354,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
8,True,"{'a': 0, 'e': 0}",35,26,16.381832032649328,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
9,True,"{'a': 0, 'e': 0}",20,13,13.079088057136428,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
10,True,"{'a': 0, 'e': 0}",20,8,21.480373233159668,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
